item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date_x,channel,channel_campaigns,sale_date_y,customer_id,country,age_range,signup_date,product_name,category,brand
1265,797,189,3,48.12,48.12,0.0,0.0,0,144.36,2025-05-21,E-commerce,Website Banner,2025-05-21,657,Italy,26-35,2025-03-16,Vintage Crew Set,Sleepwear,MATRIX
1558,580,455,3,48.03,48.03,0.0,0.0,0,144.09,2025-05-31,App Mobile,App Mobile,2025-05-31,833,Portugal,56-65,2025-03-07,Tailored Ribbed Trousers,Pants,MATRIX
2064,1017,455,3,48.03,48.03,0.0,0.0,0,144.09,2025-05-22,App Mobile,App Mobile,2025-05-22,613,Netherlands,16-25,2025-05-12,Tailored Ribbed Trousers,Pants,MATRIX
144,389,121,3,47.91,47.91,0.0,0.0,0,143.73,2025-04-18,E-commerce,Website Banner,2025-04-18,457,Germany,16-25,2025-04-23,Classic Cotton Shoes,Shoes,MATRIX
749,221,185,3,47.73,47.73,0.0,0.0,0,143.19,2025-05-16,E-commerce,Website Banner,2025-05-16,107,Germany,46-55,2025-04-06,Vintage Linen Trousers,Pants,MATRIX
2471,375,185,3,47.73,47.73,0.0,0.0,0,143.19,2025-04-14,E-commerce,Website Banner,2025-04-14,819,Italy,46-55,2025-03-06,Vintage Linen Trousers,Pants,MATRIX
114,1198,147,3,52.91,47.62,5.29,0.1,1,142.86,2025-06-05,E-commerce,Website Banner,2025-05-06,914,Spain,26-35,2025-03-29,Vintage Linen Shoes,Shoes,MATRIX
3325,299,486,3,68.03,47.62,20.41,0.3,1,142.86,2025-05-13,App Mobile,Social Media,2025-05-13,403,Germany,26-35,2025-03-24,T-Shirts Drop 4,T-Shirts,MATRIX
2277,1127,482,3,47.59,47.59,0.0,0.0,0,142.77,2025-05-13,E-commerce,Website Banner,2025-05-13,144,Germany,46-55,2025-03-09,Dresses Drop 6,Dresses,MATRIX
173,309,410,3,47.47,47.47,0.0,0.0,0,142.41,2025-05-25,App Mobile,App Mobile,2025-05-25,365,France,56-65,2025-03-24,Elegant Satin Set,Sleepwear,MATRIX
1062,593,254,3,47.44,47.44,0.0,0.0,0,142.32,2025-06-16,App Mobile,App Mobile,2025-06-16,758,Portugal,36-45,2025-03-15,Relaxed Silk Shoes,Shoes,MATRIX
2582,10,254,3,47.44,47.44,0.0,0.0,0,142.32,2025-05-21,E-commerce,Website Banner,2025-05-21,195,France,56-65,2025-02-28,Relaxed Silk Shoes,Shoes,MATRIX
2523,158,479,3,47.42,47.42,0.0,0.0,0,142.26,2025-04-13,E-commerce,Website Banner,2025-04-13,813,Germany,26-35,2025-02-23,Dresses Drop 4,Dresses,MATRIX
1449,86,68,3,47.27,47.27,0.0,0.0,0,141.81,2025-06-15,App Mobile,App Mobile,2025-06-15,453,France,16-25,2025-02-08,Soft High-Waist Set,Sleepwear,MATRIX
1687,1234,132,3,46.9,46.9,0.0,0.0,0,140.7,2025-04-23,App Mobile,App Mobile,2025-04-23,641,Spain,36-45,2025-03-21,Classic Crew Shoes,Shoes,MATRIX
2318,1135,228,3,46.89,46.89,0.0,0.0,0,140.67,2025-05-20,App Mobile,App Mobile,2025-05-20,946,France,16-25,2025-04-03,Vintage Boxy Trousers,Pants,MATRIX
2622,309,349,3,46.72,46.72,0.0,0.0,0,140.16,2025-05-25,App Mobile,App Mobile,2025-05-25,365,France,56-65,2025-03-24,Tailored Satin Shoes,Shoes,MATRIX
1391,334,200,3,46.41,46.41,0.0,0.0,0,139.23,2025-05-29,App Mobile,App Mobile,2025-05-29,675,Italy,36-45,2025-01-19,Vintage High-Waist Set,Sleepwear,MATRIX
1545,483,386,3,51.38,46.24,5.14,0.1,1,138.73,2025-06-06,E-commerce,Website Banner,2025-06-06,547,France,36-45,2025-05-22,Tailored High-Waist Dress,Dresses,MATRIX
331,215,242,3,51.25,46.12,5.12,0.1,1,138.38,2025-06-04,E-commerce,Website Banner,2025-04-06,691,Italy,46-55,2025-04-04,Relaxed Ribbed Shoes,Shoes,MATRIX
460,794,351,3,46.11,46.11,0.0,0.0,0,138.33,2025-05-24,App Mobile,App Mobile,2025-05-24,215,Netherlands,56-65,2025-02-03,Relaxed Sleeveless Trousers,Pants,MATRIX
2345,216,351,3,46.11,46.11,0.0,0.0,0,138.33,2025-05-22,E-commerce,Website Banner,2025-05-22,968,Italy,16-25,2025-04-16,Relaxed Sleeveless Trousers,Pants,MATRIX
2617,1309,261,3,46.1,46.1,0.0,0.0,0,138.3,2025-04-19,App Mobile,App Mobile,2025-04-19,131,Germany,46-55,2025-03-28,Relaxed Cotton Tee,T-Shirts,MATRIX
2452,1127,62,3,46.09,46.09,0.0,0.0,0,138.27,2025-05-13,E-commerce,Website Banner,2025-05-13,144,Germany,46-55,2025-03-09,Modern Linen Trousers,Pants,MATRIX
3184,659,155,3,46.07,46.07,0.0,0.0,0,138.21,2025-04-17,App Mobile,App Mobile,2025-04-17,656,Germany,56-65,2025-03-24,Vintage Silk Dress,Dresses,MATRIX
1665,855,94,3,45.8,45.8,0.0,0.0,0,137.4,2025-05-21,App Mobile,App Mobile,2025-05-21,710,France,36-45,2025-02-05,Modern Sleeveless Shoes,Shoes,MATRIX
1347,408,161,3,45.75,45.75,0.0,0.0,0,137.25,2025-05-04,E-commerce,Website Banner,2025-04-05,202,Netherlands,36-45,2025-05-16,Vintage Linen Tee,T-Shirts,MATRIX
1025,347,316,3,45.73,45.73,0.0,0.0,0,137.19,2025-05-18,E-commerce,Website Banner,2025-05-18,769,Italy,46-55,2025-04-19,Essential High-Waist Tee,T-Shirts,MATRIX
401,126,229,3,45.58,45.58,0.0,0.0,0,136.74,2025-05-15,E-commerce,Website Banner,2025-05-15,476,Germany,56-65,2025-03-03,Polished Sleeveless Shoes,Shoes,MATRIX
1464,505,229,3,45.58,45.58,0.0,0.0,0,136.74,2025-05-23,App Mobile,App Mobile,2025-05-23,36,France,26-35,2025-03-12,Polished Sleeveless Shoes,Shoes,MATRIX
2393,1271,20,3,45.42,45.42,0.0,0.0,0,136.26,2025-04-05,E-commerce,Website Banner,2025-05-04,633,Spain,56-65,2025-03-11,Soft Crew Dress,Dresses,MATRIX
2862,884,89,3,45.12,45.12,0.0,0.0,0,135.36,2025-04-06,App Mobile,App Mobile,2025-06-04,609,Italy,56-65,2025-02-13,Modern Satin Shoes,Shoes,MATRIX
829,642,128,3,44.9,44.9,0.0,0.0,0,134.7,2025-05-19,E-commerce,Website Banner,2025-05-19,796,Netherlands,16-25,2025-03-03,Classic Crew Tee,T-Shirts,MATRIX
2067,879,12,3,44.77,44.77,0.0,0.0,0,134.31,2025-04-27,E-commerce,Website Banner,2025-04-27,387,France,46-55,2025-02-04,Soft Ribbed Dress,Dresses,MATRIX
181,376,372,3,63.79,44.65,19.14,0.3,1,133.96,2025-05-19,App Mobile,Social Media,2025-05-19,497,Germany,36-45,2025-02-10,Essential Linen Trousers,Pants,MATRIX
640,242,179,3,44.59,44.59,0.0,0.0,0,133.77,2025-05-23,App Mobile,App Mobile,2025-05-23,106,Germany,36-45,2025-05-04,Vintage Satin Tee,T-Shirts,MATRIX
594,98,322,3,44.45,44.45,0.0,0.0,0,133.35,2025-05-20,E-commerce,Website Banner,2025-05-20,879,Netherlands,46-55,2025-05-21,Essential Sleeveless Dress,Dresses,MATRIX
3039,29,322,3,44.45,44.45,0.0,0.0,0,133.35,2025-04-25,App Mobile,App Mobile,2025-04-25,208,France,36-45,2025-02-02,Essential Sleeveless Dress,Dresses,MATRIX
1620,1011,489,3,44.21,44.21,0.0,0.0,0,132.63,2025-04-17,App Mobile,App Mobile,2025-04-17,161,Spain,36-45,2025-03-26,T-Shirts Drop 5,T-Shirts,MATRIX
976,779,280,3,44.14,44.14,0.0,0.0,0,132.42,2025-04-17,App Mobile,App Mobile,2025-04-17,577,Netherlands,26-35,2025-04-29,Essential Linen Tee,T-Shirts,MATRIX
1070,694,280,3,44.14,44.14,0.0,0.0,0,132.42,2025-05-06,App Mobile,App Mobile,2025-06-05,884,Spain,26-35,2025-04-13,Essential Linen Tee,T-Shirts,MATRIX
2272,63,280,3,44.14,44.14,0.0,0.0,0,132.42,2025-04-05,App Mobile,App Mobile,2025-05-04,35,France,26-35,2025-04-28,Essential Linen Tee,T-Shirts,MATRIX
363,217,373,3,44.12,44.12,0.0,0.0,0,132.36,2025-04-06,E-commerce,Website Banner,2025-06-04,646,Spain,56-65,2025-02-17,Tailored Crew Shoes,Shoes,MATRIX
1092,309,231,3,44.06,44.06,0.0,0.0,0,132.18,2025-05-25,App Mobile,App Mobile,2025-05-25,365,France,56-65,2025-03-24,Polished High-Waist Shoes,Shoes,MATRIX
1956,404,231,3,44.06,44.06,0.0,0.0,0,132.18,2025-05-26,E-commerce,Website Banner,2025-05-26,929,Netherlands,26-35,2025-01-11,Polished High-Waist Shoes,Shoes,MATRIX
284,426,411,3,43.94,43.94,0.0,0.0,0,131.82,2025-06-15,E-commerce,Website Banner,2025-06-15,38,Spain,26-35,2025-06-03,Elegant Silk Set,Sleepwear,MATRIX
1498,1254,312,3,43.84,43.84,0.0,0.0,0,131.52,2025-05-26,App Mobile,App Mobile,2025-05-26,103,France,56-65,2025-02-17,Essential Satin Dress,Dresses,MATRIX
1064,506,363,3,43.64,43.64,0.0,0.0,0,130.92,2025-04-23,E-commerce,Website Banner,2025-04-23,963,Germany,46-55,2025-03-25,Tailored Cotton Dress,Dresses,MATRIX
763,56,211,3,43.5,43.5,0.0,0.0,0,130.5,2025-05-29,App Mobile,App Mobile,2025-05-29,223,Germany,16-25,2025-03-27,Polished Cotton Shoes,Shoes,MATRIX
2721,54,211,3,43.5,43.5,0.0,0.0,0,130.5,2025-05-28,App Mobile,App Mobile,2025-05-28,517,Netherlands,26-35,2025-02-03,Polished Cotton Shoes,Shoes,MATRIX
240,21,374,3,43.43,43.43,0.0,0.0,0,130.29,2025-06-14,E-commerce,Website Banner,2025-06-14,685,Spain,36-45,2025-04-14,Tailored Cotton Set,Sleepwear,MATRIX
2980,1017,374,3,43.43,43.43,0.0,0.0,0,130.29,2025-05-22,App Mobile,App Mobile,2025-05-22,613,Netherlands,16-25,2025-05-12,Tailored Cotton Set,Sleepwear,MATRIX
2262,334,302,3,43.4,43.4,0.0,0.0,0,130.2,2025-05-29,App Mobile,App Mobile,2025-05-29,675,Italy,36-45,2025-01-19,Essential Satin Tee,T-Shirts,MATRIX
955,1168,434,3,43.14,43.14,0.0,0.0,0,129.42,2025-06-13,E-commerce,Website Banner,2025-06-13,492,Germany,26-35,2025-02-27,Bold Ribbed Tee,T-Shirts,MATRIX
1233,482,329,3,43.09,43.09,0.0,0.0,0,129.27,2025-05-24,App Mobile,App Mobile,2025-05-24,272,Netherlands,56-65,2025-05-25,Relaxed Boxy Set,Sleepwear,MATRIX
3040,87,102,3,43.06,43.06,0.0,0.0,0,129.18,2025-04-14,E-commerce,Website Banner,2025-04-14,863,Germany,16-25,2025-03-07,Classic Linen Tee,T-Shirts,MATRIX
2243,510,369,3,43.04,43.04,0.0,0.0,0,129.12,2025-04-30,E-commerce,Website Banner,2025-04-30,892,Germany,46-55,2025-03-16,Tailored Crew Dress,Dresses,MATRIX
2681,1061,369,3,43.04,43.04,0.0,0.0,0,129.12,2025-05-04,App Mobile,App Mobile,2025-04-05,201,France,36-45,2025-04-14,Tailored Crew Dress,Dresses,MATRIX
644,432,24,3,42.76,42.76,0.0,0.0,0,128.28,2025-04-20,E-commerce,Website Banner,2025-04-20,432,Germany,36-45,2025-01-22,Soft High-Waist Dress,Dresses,MATRIX
1141,527,24,3,42.76,42.76,0.0,0.0,0,128.28,2025-05-28,E-commerce,Website Banner,2025-05-28,160,Germany,56-65,2025-02-12,Soft High-Waist Dress,Dresses,MATRIX
2763,331,476,3,42.72,42.72,0.0,0.0,0,128.16,2025-05-06,App Mobile,App Mobile,2025-06-05,100,Italy,26-35,2025-01-30,Bold Satin Shoes,Shoes,MATRIX
1555,488,375,3,42.67,42.67,0.0,0.0,0,128.01,2025-05-15,E-commerce,Website Banner,2025-05-15,682,Portugal,16-25,2025-03-10,Tailored Sleeveless Shoes,Shoes,MATRIX
666,701,177,3,42.66,42.66,0.0,0.0,0,127.98,2025-06-13,App Mobile,App Mobile,2025-06-13,855,Spain,16-25,2025-03-12,Vintage Cotton Set,Sleepwear,MATRIX
1097,171,177,3,42.66,42.66,0.0,0.0,0,127.98,2025-04-15,E-commerce,Website Banner,2025-04-15,158,Netherlands,26-35,2025-05-21,Vintage Cotton Set,Sleepwear,MATRIX
205,33,395,3,42.31,42.31,0.0,0.0,0,126.93,2025-04-23,E-commerce,Website Banner,2025-04-23,805,Germany,26-35,2025-02-21,Elegant Linen Dress,Dresses,MATRIX
3119,362,309,3,42.14,42.14,0.0,0.0,0,126.42,2025-05-25,App Mobile,App Mobile,2025-05-25,861,Portugal,26-35,2025-02-19,Essential Ribbed Dress,Dresses,MATRIX
795,1193,202,3,41.88,41.88,0.0,0.0,0,125.64,2025-04-15,E-commerce,Website Banner,2025-04-15,864,Netherlands,36-45,2025-03-27,Vintage High-Waist Tee,T-Shirts,MATRIX
1766,1111,423,3,41.64,41.64,0.0,0.0,0,124.92,2025-04-18,App Mobile,App Mobile,2025-04-18,687,France,26-35,2025-05-09,Elegant Boxy Tee,T-Shirts,MATRIX
2380,1134,423,3,41.64,41.64,0.0,0.0,0,124.92,2025-05-28,App Mobile,App Mobile,2025-05-28,580,Italy,46-55,2025-05-06,Elegant Boxy Tee,T-Shirts,MATRIX
997,1099,316,3,45.73,41.16,4.57,0.1,1,123.47,2025-06-05,E-commerce,Website Banner,2025-05-06,81,Germany,46-55,2025-04-03,Essential High-Waist Tee,T-Shirts,MATRIX
689,24,63,3,58.67,41.07,17.6,0.3,1,123.21,2025-05-13,App Mobile,Social Media,2025-05-13,750,Spain,46-55,2025-04-10,Soft Crew Set,Sleepwear,MATRIX
1825,664,18,3,40.99,40.99,0.0,0.0,0,122.97,2025-06-14,App Mobile,App Mobile,2025-06-14,493,Germany,56-65,2025-02-17,Soft Satin Shoes,Shoes,MATRIX
3086,259,145,3,58.25,40.78,17.47,0.3,1,122.33,2025-05-19,App Mobile,Social Media,2025-05-19,48,Germany,56-65,2025-03-22,Classic Boxy Shoes,Shoes,MATRIX
68,441,1,3,40.41,40.41,0.0,0.0,0,121.23,2025-04-28,E-commerce,Website Banner,2025-04-28,858,Germany,16-25,2025-04-10,Soft Wrap Dress,Dresses,MATRIX
2783,880,16,3,40.36,40.36,0.0,0.0,0,121.08,2025-04-19,App Mobile,App Mobile,2025-04-19,380,Italy,46-55,2025-03-15,Soft Cotton Trousers,Pants,MATRIX
2116,305,292,3,40.12,40.12,0.0,0.0,0,120.36,2025-04-28,E-commerce,Website Banner,2025-04-28,878,Germany,26-35,2025-03-29,Essential Cotton Tee,T-Shirts,MATRIX
2746,509,475,3,39.69,39.69,0.0,0.0,0,119.07,2025-05-15,E-commerce,Website Banner,2025-05-15,663,Netherlands,26-35,2025-03-08,Dresses Drop 3,Dresses,MATRIX
1653,632,294,3,56.69,39.68,17.01,0.3,1,119.05,2025-05-16,App Mobile,Social Media,2025-05-16,144,Germany,46-55,2025-03-09,Essential Sleeveless Shoes,Shoes,MATRIX
1963,822,294,3,56.69,39.68,17.01,0.3,1,119.05,2025-05-18,App Mobile,Social Media,2025-05-18,690,Spain,46-55,2025-04-30,Essential Sleeveless Shoes,Shoes,MATRIX
1198,576,283,3,39.62,39.62,0.0,0.0,0,118.86,2025-06-13,E-commerce,Website Banner,2025-06-13,20,France,26-35,2025-04-20,Essential Ribbed Shoes,Shoes,MATRIX
1192,1062,490,3,39.42,39.42,0.0,0.0,0,118.26,2025-05-05,App Mobile,App Mobile,2025-05-05,100,Italy,26-35,2025-01-30,Bold Boxy Shoes,Shoes,MATRIX
2987,1086,490,3,39.42,39.42,0.0,0.0,0,118.26,2025-04-17,E-commerce,Website Banner,2025-04-17,561,France,26-35,2025-03-24,Bold Boxy Shoes,Shoes,MATRIX
129,151,178,3,39.34,39.34,0.0,0.0,0,118.02,2025-04-14,E-commerce,Website Banner,2025-04-14,818,France,46-55,2025-03-05,Classic Boxy Trousers,Pants,MATRIX
2344,401,204,3,39.2,39.2,0.0,0.0,0,117.6,2025-04-15,E-commerce,Website Banner,2025-04-15,397,France,36-45,2025-02-08,Polished Boxy Dress,Dresses,MATRIX
3155,511,204,3,39.2,39.2,0.0,0.0,0,117.6,2025-04-04,E-commerce,Website Banner,2025-04-04,754,Spain,26-35,2025-01-20,Polished Boxy Dress,Dresses,MATRIX
3349,332,204,3,39.2,39.2,0.0,0.0,0,117.6,2025-05-24,App Mobile,App Mobile,2025-05-24,932,France,26-35,2025-03-12,Polished Boxy Dress,Dresses,MATRIX
1583,425,113,3,39.18,39.18,0.0,0.0,0,117.54,2025-04-16,E-commerce,Website Banner,2025-04-16,124,France,36-45,2025-04-15,Classic Boxy Dress,Dresses,MATRIX
2558,959,141,3,39.16,39.16,0.0,0.0,0,117.48,2025-04-05,E-commerce,Website Banner,2025-05-04,959,Spain,26-35,2025-04-02,Vintage Cotton Dress,Dresses,MATRIX
150,1208,211,3,43.5,39.15,4.35,0.1,1,117.45,2025-06-06,E-commerce,Website Banner,2025-06-06,388,France,26-35,2025-04-09,Polished Cotton Shoes,Shoes,MATRIX
2766,80,456,3,39.09,39.09,0.0,0.0,0,117.27,2025-05-25,E-commerce,Website Banner,2025-05-25,735,France,26-35,2025-04-02,Bold Sleeveless Dress,Dresses,MATRIX
1069,294,477,3,38.9,38.9,0.0,0.0,0,116.7,2025-06-17,E-commerce,Website Banner,2025-06-17,489,Germany,56-65,2025-05-17,Bold Silk Shoes,Shoes,MATRIX
1781,1055,477,3,38.9,38.9,0.0,0.0,0,116.7,2025-05-21,App Mobile,App Mobile,2025-05-21,492,Germany,26-35,2025-02-27,Bold Silk Shoes,Shoes,MATRIX
190,830,180,3,38.81,38.81,0.0,0.0,0,116.43,2025-06-14,App Mobile,App Mobile,2025-06-14,659,Portugal,46-55,2025-03-19,Vintage Sleeveless Shoes,Shoes,MATRIX
2792,344,180,3,38.81,38.81,0.0,0.0,0,116.43,2025-06-14,App Mobile,App Mobile,2025-06-14,485,Netherlands,36-45,2025-02-11,Vintage Sleeveless Shoes,Shoes,MATRIX
1376,1349,233,3,38.68,38.68,0.0,0.0,0,116.04,2025-05-27,E-commerce,Website Banner,2025-05-27,37,Netherlands,46-55,2025-03-02,Relaxed Wrap Shoes,Shoes,MATRIX
2041,189,376,3,38.52,38.52,0.0,0.0,0,115.56,2025-04-25,E-commerce,Website Banner,2025-04-25,684,Netherlands,56-65,2025-04-06,Tailored Satin Set,Sleepwear,MATRIX
2885,1165,376,3,38.52,38.52,0.0,0.0,0,115.56,2025-04-22,E-commerce,Website Banner,2025-04-22,664,France,56-65,2025-04-18,Tailored Satin Set,Sleepwear,MATRIX
1645,618,484,3,38.49,38.49,0.0,0.0,0,115.47,2025-04-19,App Mobile,App Mobile,2025-04-19,653,Portugal,36-45,2025-05-12,Tailored Silk Trousers,Pants,MATRIX
2259,645,484,3,38.49,38.49,0.0,0.0,0,115.47,2025-04-14,E-commerce,Website Banner,2025-04-14,776,Portugal,56-65,2025-03-18,Tailored Silk Trousers,Pants,MATRIX
1840,406,417,3,38.42,38.42,0.0,0.0,0,115.26,2025-05-14,E-commerce,Website Banner,2025-05-14,677,Portugal,36-45,2025-03-12,Elegant Silk Shoes,Shoes,MATRIX
672,281,304,3,54.88,38.42,16.46,0.3,1,115.25,2025-05-17,App Mobile,Social Media,2025-05-17,730,Spain,16-25,2025-02-16,Essential Silk Tee,T-Shirts,MATRIX
1760,392,256,3,38.41,38.41,0.0,0.0,0,115.23,2025-05-21,E-commerce,Website Banner,2025-05-21,975,Netherlands,46-55,2025-04-19,Polished Crew Set,Sleepwear,MATRIX
3161,619,389,3,54.76,38.33,16.43,0.3,1,115.0,2025-05-15,App Mobile,Social Media,2025-05-15,895,France,26-35,2025-04-28,Tailored Boxy Set,Sleepwear,MATRIX
865,859,498,3,38.33,38.33,0.0,0.0,0,114.99,2025-05-22,E-commerce,Website Banner,2025-05-22,39,France,36-45,2025-04-05,T-Shirts Drop 8,T-Shirts,MATRIX
1013,1344,498,3,38.33,38.33,0.0,0.0,0,114.99,2025-04-21,App Mobile,App Mobile,2025-04-21,857,Germany,36-45,2025-04-21,T-Shirts Drop 8,T-Shirts,MATRIX
1451,210,240,3,38.14,38.14,0.0,0.0,0,114.42,2025-05-22,E-commerce,Website Banner,2025-05-22,392,Netherlands,36-45,2025-02-20,Polished Linen Trousers,Pants,MATRIX
2940,1137,240,3,38.14,38.14,0.0,0.0,0,114.42,2025-05-17,E-commerce,Website Banner,2025-05-17,505,Germany,26-35,2025-03-28,Polished Linen Trousers,Pants,MATRIX
681,565,387,3,38.06,38.06,0.0,0.0,0,114.18,2025-04-05,E-commerce,Website Banner,2025-05-04,751,France,56-65,2025-04-17,Tailored High-Waist Set,Sleepwear,MATRIX
1639,201,387,3,38.06,38.06,0.0,0.0,0,114.18,2025-05-27,App Mobile,App Mobile,2025-05-27,675,Italy,36-45,2025-01-19,Tailored High-Waist Set,Sleepwear,MATRIX
251,354,500,3,38.03,38.03,0.0,0.0,0,114.09,2025-04-04,App Mobile,App Mobile,2025-04-04,545,Germany,16-25,2025-04-22,Dresses Drop 9,Dresses,MATRIX
101,896,439,3,53.93,37.75,16.18,0.3,1,113.25,2025-05-16,App Mobile,Social Media,2025-05-16,9,Spain,46-55,2025-03-07,Tailored Linen Trousers,Pants,MATRIX
2428,512,85,3,37.35,37.35,0.0,0.0,0,112.05,2025-06-04,App Mobile,App Mobile,2025-04-06,682,Portugal,16-25,2025-03-10,Classic Satin Dress,Dresses,MATRIX
2458,1095,85,3,37.35,37.35,0.0,0.0,0,112.05,2025-06-16,E-commerce,Website Banner,2025-06-16,109,France,26-35,2025-04-17,Classic Satin Dress,Dresses,MATRIX
2855,556,408,3,37.17,37.17,0.0,0.0,0,111.51,2025-04-30,E-commerce,Website Banner,2025-04-30,751,France,56-65,2025-04-17,Elegant High-Waist Tee,T-Shirts,MATRIX
2455,981,215,3,37.11,37.11,0.0,0.0,0,111.33,2025-04-15,E-commerce,Website Banner,2025-04-15,733,Germany,26-35,2025-04-02,Vintage Sleeveless Trousers,Pants,MATRIX
1395,1064,105,3,36.9,36.9,0.0,0.0,0,110.7,2025-04-18,E-commerce,Website Banner,2025-04-18,670,Italy,36-45,2025-04-21,Classic Cotton Tee,T-Shirts,MATRIX
267,593,251,3,36.88,36.88,0.0,0.0,0,110.64,2025-06-16,App Mobile,App Mobile,2025-06-16,758,Portugal,36-45,2025-03-15,Relaxed Wrap Tee,T-Shirts,MATRIX
876,1292,5,3,36.84,36.84,0.0,0.0,0,110.52,2025-04-21,E-commerce,Website Banner,2025-04-21,338,Spain,26-35,2025-04-04,Soft Wrap Trousers,Pants,MATRIX
1082,830,248,3,36.79,36.79,0.0,0.0,0,110.37,2025-06-14,App Mobile,App Mobile,2025-06-14,659,Portugal,46-55,2025-03-19,Polished Boxy Tee,T-Shirts,MATRIX
3208,356,282,3,52.12,36.48,15.64,0.3,1,109.45,2025-05-13,App Mobile,Social Media,2025-05-13,59,Germany,16-25,2025-03-09,Polished High-Waist Trousers,Pants,MATRIX
661,943,17,3,51.9,36.33,15.57,0.3,1,108.99,2025-05-16,App Mobile,Social Media,2025-05-16,230,France,56-65,2025-02-26,Soft Satin Dress,Dresses,MATRIX
2034,957,480,3,51.63,36.14,15.49,0.3,1,108.42,2025-05-15,App Mobile,Social Media,2025-05-15,181,Italy,36-45,2025-06-12,Dresses Drop 5,Dresses,MATRIX
2488,582,497,3,36.05,36.05,0.0,0.0,0,108.15,2025-04-06,E-commerce,Website Banner,2025-06-04,357,Italy,36-45,2025-02-20,Dresses Drop 8,Dresses,MATRIX
859,742,427,3,36.01,36.01,0.0,0.0,0,108.03,2025-04-20,App Mobile,App Mobile,2025-04-20,123,Italy,26-35,2025-03-19,Bold Wrap Set,Sleepwear,MATRIX
2348,310,259,3,35.73,35.73,0.0,0.0,0,107.19,2025-04-18,E-commerce,Website Banner,2025-04-18,726,Germany,56-65,2025-04-03,Polished Silk Trousers,Pants,MATRIX
870,1099,475,3,39.69,35.72,3.97,0.1,1,107.16,2025-06-05,E-commerce,Website Banner,2025-05-06,81,Germany,46-55,2025-04-03,Dresses Drop 3,Dresses,MATRIX
1690,1316,396,3,51.0,35.7,15.3,0.3,1,107.1,2025-05-15,App Mobile,Social Media,2025-05-15,392,Netherlands,36-45,2025-02-20,Elegant Crew Tee,T-Shirts,MATRIX
903,724,313,3,35.69,35.69,0.0,0.0,0,107.07,2025-05-30,E-commerce,Website Banner,2025-05-30,227,France,46-55,2025-04-23,Relaxed Crew Set,Sleepwear,MATRIX
2430,482,313,3,35.69,35.69,0.0,0.0,0,107.07,2025-05-24,App Mobile,App Mobile,2025-05-24,272,Netherlands,56-65,2025-05-25,Relaxed Crew Set,Sleepwear,MATRIX
884,61,414,3,35.2,35.2,0.0,0.0,0,105.6,2025-05-26,App Mobile,App Mobile,2025-05-26,444,Germany,26-35,2025-01-28,Elegant Crew Set,Sleepwear,MATRIX
3077,20,414,3,35.2,35.2,0.0,0.0,0,105.6,2025-04-04,E-commerce,Website Banner,2025-04-04,638,France,46-55,2025-04-11,Elegant Crew Set,Sleepwear,MATRIX
1071,1330,454,3,35.16,35.16,0.0,0.0,0,105.48,2025-04-04,App Mobile,App Mobile,2025-04-04,277,Italy,16-25,2025-02-26,Bold Crew Set,Sleepwear,MATRIX
3013,718,150,3,50.04,35.03,15.01,0.3,1,105.08,2025-05-17,App Mobile,Social Media,2025-05-17,952,Italy,16-25,2025-03-14,Vintage Wrap Tee,T-Shirts,MATRIX
1855,957,43,3,49.4,34.58,14.82,0.3,1,103.74,2025-05-15,App Mobile,Social Media,2025-05-15,181,Italy,36-45,2025-06-12,Modern Satin Dress,Dresses,MATRIX
408,43,402,3,34.45,34.45,0.0,0.0,0,103.35,2025-04-15,App Mobile,App Mobile,2025-04-15,217,Italy,56-65,2025-04-10,Elegant Ribbed Set,Sleepwear,MATRIX
1586,844,402,3,34.45,34.45,0.0,0.0,0,103.35,2025-05-25,E-commerce,Website Banner,2025-05-25,802,Spain,36-45,2025-03-03,Elegant Ribbed Set,Sleepwear,MATRIX
783,198,343,3,34.39,34.39,0.0,0.0,0,103.17,2025-04-23,App Mobile,App Mobile,2025-04-23,302,Germany,56-65,2025-03-13,Tailored Satin Tee,T-Shirts,MATRIX
802,993,343,3,34.39,34.39,0.0,0.0,0,103.17,2025-04-21,E-commerce,Website Banner,2025-04-21,99,Spain,36-45,2025-03-17,Tailored Satin Tee,T-Shirts,MATRIX
30,232,342,3,34.35,34.35,0.0,0.0,0,103.05,2025-05-30,App Mobile,App Mobile,2025-05-30,285,France,16-25,2025-02-10,Essential Satin Set,Sleepwear,MATRIX
3009,795,342,3,34.35,34.35,0.0,0.0,0,103.05,2025-04-21,App Mobile,App Mobile,2025-04-21,741,Portugal,16-25,2025-03-23,Essential Satin Set,Sleepwear,MATRIX
861,136,13,3,34.25,34.25,0.0,0.0,0,102.75,2025-06-14,E-commerce,Website Banner,2025-06-14,206,Spain,36-45,2025-04-29,Soft Cotton Shoes,Shoes,MATRIX
2427,3,13,3,34.25,34.25,0.0,0.0,0,102.75,2025-04-22,App Mobile,App Mobile,2025-04-22,139,Germany,16-25,2025-02-26,Soft Cotton Shoes,Shoes,MATRIX
746,858,388,3,34.23,34.23,0.0,0.0,0,102.69,2025-05-14,E-commerce,Website Banner,2025-05-14,659,Portugal,46-55,2025-03-19,Tailored Boxy Dress,Dresses,MATRIX
